created_at	id	full_text	user_name	screen_name	followers_count	verified	retweet_count	favorite_count
Fri Mar 06 00:33:26 +0000 2020	1235725137468514305	People in the @realDonaldTrump Administration need to resign for the continuing massive testing deficiencies.\n\n@POTUS knew in January about #Covid_19. And he failed to do the one thing necessary to stop the spread of #coronavirus: to test for it so we can contain it. https://t.co/rOStYF6weK	Ted Lieu	tedlieu	1298716	true	11018	16240
Fri Mar 06 15:42:50 +0000 2020	1235953995161595904	It’s Friday. That means @realDonaldTrump is lying, again. @POTUS has not stopped the #CoronavirusOutbreak. It has now grown &amp; spread to 21 states with over 225 cases in the US. And we can’t contain it because we still don’t have enough test kits to know where the virus is. https://t.co/RDOqZQR7Ip	Ted Lieu	tedlieu	1298716	true	403	775
Thu Mar 05 04:14:47 +0000 2020	1235418456641531906	The meth you mistook for molly in 2014 was the Corona virus vaccine	spaghetto	grooovybee	3267	false	13820	96533
Thu Mar 05 21:55:37 +0000 2020	1235685422598062082	let's get an F in the chat for grandpa https://t.co/tRAsE0O8TX	dr. dad, MD	whale_defense	920	false	1219	5757
Fri Mar 06 06:21:35 +0000 2020	1235812754495172608	It’s March &amp; we still lack adequate #coronavirus test kits. This is a dereliction of duty by @realDonaldTrump. He knew about the virus in January. \n\nInstead of leading, @POTUS is spewing false information about #COVIDー19 to downplay the growing outbreak. Completely unacceptable. https://t.co/Xb4XTgyIsr	Ted Lieu	tedlieu	1298716	true	4250	7587
Thu Mar 05 18:40:59 +0000 2020	1235636443369873415	Rick Santelli on @CNBC just made the argument that we'd be better off if everyone got the #coronavirus right away and 2% of the world died off, so that financial markets could stabilize.\n\nRick likes Republicans, don't be like Rick. This should go viral.\n\n#VoteBlueToSaveAmerica https://t.co/1orGoG6cWO	Wash your hands, don't touch face	rationalsquad	4306	false	6617	7526
Fri Mar 06 04:37:08 +0000 2020	1235786467420581888	WATCH: \"The best estimates now of the overall mortality rate for COVID-19 is somewhere between 0.1% and 1%,\" Adm. Brett Giroir, assistant secretary for health at HHS, says. \"That's lower than you heard probably in many reports ... it's not likely in the range of 2 to 3%\" https://t.co/ATnMRBLXVy	NBC News	NBCNews	7544361	true	4842	8988
Wed Mar 04 19:33:56 +0000 2020	1235287380292235264	There's not a single confirmed case of an Asian infected in NYC. Stop discriminating cause the virus definitely doesn't. #racist #coronavirus https://t.co/Wt1NPOuQdy	Celia Au	ItsCeliaAu	3312	true	16722	37755
Fri Mar 06 15:27:40 +0000 2020	1235950178789724168	Panic buying is a symptom of a dysfunctional society diseased with individualism\n\nTo those with litres of soap at home- do you realise that to slow the transmission of COVID-19 you need other people to be cleaning their hands too?!\n\nA fortress of toilet paper will not protect you	Julia Simons	SJimons	22312	false	94346	406009
Thu Mar 05 23:46:10 +0000 2020	1235713244649713665	As soon as President @realDonaldTrump heard that the #Coronavirus was a problem in China he shutdown entry into the United States from China.\n\nThis saved many lives!\n\n#TrumpTownHall https://t.co/a5bdOwe1i3	Team Trump (Text TRUMP to 88022)	TeamTrump	1647169	true	4180	15781
Fri Mar 06 20:08:22 +0000 2020	1236020820947931136	Epidemiologist Marc Lipsitch, director of Harvard's Center for Communicable Disease Dynamics: “In the US it is the opposite of contained.\" https://t.co/IPAPagz4Vs	Daniel Dale	ddale8	768187	true	102	260
Fri Mar 06 04:01:59 +0000 2020	1235777621604134914	JUST GOT THIS: Personal statement by Hisham Hamdan, Covid-19 @ Case 26.\n\nRead it. Eye-opening. https://t.co/cqUSUWoBEU	Aisehman @ 🏠 | YNWA	Aisehman	9923	false	6571	5060
Fri Mar 06 04:45:52 +0000 2020	1235788666737291264	Toronto has another case of #COVID19 in a traveler who acquired the infection in.....Las Vegas.\n\nYou heard that right - Las Vegas.\n\nThe USA is exporting cases and the travel history is rapidly becoming irrelevant. \n\nhttps://t.co/g5QpObskW4	Isaac Bogoch	BogochIsaac	33273	true	3810	6145
Fri Mar 06 12:45:46 +0000 2020	1235909436033699847	BREAKING: There have now been more than 100,000 #coronavirus cases worldwide. 3,398 people have died of #COVID19 and 55,672 people have recovered.	Nick Stylianou	nmsonline	9029	true	3479	7921
Thu Mar 05 03:10:33 +0000 2020	1235402290997141505	I decided to read almost every paper that exists on #CoronaVirus today.\n\nMy background is Biology and Neurology and I'm obsessed with catching parabolic trends early, data and medical research. \n\nHere is a thread with the latest research\n\nFeel free to retweet or cite with credits	Jacob Quaranfield	JacobCanfield	62034	false	7006	14437
Fri Mar 06 13:00:00 +0000 2020	1235913020469108737	I wish to express again my closeness to those who are ill with the #coronavirus and to healthcare workers who are caring for them, as well as to civil authorities and all those involved in assisting patients and in containing the spread of the virus.	Pope Francis	Pontifex	18444707	true	4655	29727
Wed Mar 04 17:00:54 +0000 2020	1235248869463732224	Hmmm. Yet if it was Harry and Meghan that joked about this, it would be “Meghan wishes death upon the innocent citizens of Great Britain” https://t.co/dUetCF6cON	T	tara_toa	663	false	221	537
Fri Mar 06 20:41:45 +0000 2020	1236029221706895360	BREAKING: Trump could still own stock in a company that, according to the CDC, will play a major role in providing coronavirus test kits to the federal government, which means that Trump could profit from coronavirus testing. #COVIDー19 #coronavirus  https://t.co/Kwl3ylMZRk	Amee Vanderpool	girlsreallyrule	290646	false	6018	6030
Thu Mar 05 18:21:23 +0000 2020	1235631509983412224	Coronavirus COVID-19 Global Cases as tracked by Johns Hopkins University's @JHUSystems https://t.co/z8MBbnbiuE https://t.co/9HreuuF3xZ	Pew Research Fact Tank	FactTank	120302	true	3342	6868
Thu Mar 05 18:38:35 +0000 2020	1235635838052175878	did y’all know that there are 96,950 cases of COVID-19 right now?\n\nDid y’all know 3,308 people have died from it?\n\nBUT did y’all know that 53,981 of these cases have already recovered?\n\nStop letting the media control your brain. Scare tactics are real tactics. Do your research.	𝔸𝕋𝔸ℝ𝕀𝕀 (*´∀｀*)	OnlyAtarii	5341	false	55310	171857
Fri Mar 06 01:33:36 +0000 2020	1235740278901723136	Dear @VP Pence: Is the below true? Do you have a plan? \n\nAlso, when are local jurisdictions going to get the #Coronavirus test kits you promised? https://t.co/qUyCQw9dLa	Ted Lieu	tedlieu	1298716	true	63431	225127
Fri Mar 06 02:54:46 +0000 2020	1235760705741127683	I work with a mat salleh boss and every time he hears someone sneezes or coughs he would ask them to go back immediately, or work from home. The thing about us Asians is, we always think RAJINNYA DTG KERJA WALAUPUN SAKIT SO MUCH DEDICATION BUT NO YOU'RE JUST SPREADING GERMS..... https://t.co/O9e6UKaFqr	روزايتي	rozaiti	355	false	364	208
Fri Mar 06 15:40:01 +0000 2020	1235953286961913857	Same people used in multiple photos for corona claims in different cities across the world \n\n&gt;&gt;33 is a prevalent number apparently. https://t.co/54V77XEfBB	l E T 17	Inevitable_ET	181496	false	3219	4052
Fri Mar 06 22:40:26 +0000 2020	1236059089630908419	After weeks of the Federal Government dragging its feet on COVID-19 testing, Trump just admitted in front of the cameras he wants to manipulate the measurement of the outbreak for his personal political benefit.	Chris Hayes	chrislhayes	2123523	true	5618	16982
Fri Mar 06 16:21:49 +0000 2020	1235963807584915457	Tomorrow this boomer is turning 25.. 👴\nI will leave be going to France for skiing + maybe get corona virus, so I will be mostly AFK. \n\nTo celebrate I am giving this cool Nomad knife away. \nJust retweet to enter. \n\nPicking a random winner when I am home! 🥰\n&lt;3 https://t.co/jkIjB08Hav	zipeL	zipelCS	10763	false	3724	1957
Fri Mar 06 00:11:00 +0000 2020	1235719492493172737	Today’s #coronavirus recap:\n\n-95,270 confirmed cases globally &amp; 3,281 deaths\n\n-80% of new cases in 🇮🇷🇮🇹🇰🇷\n\n-@WHO estimates ~3.4% of 🌎 #COVID19 cases have died\n\n-“It is a time for pulling out all the stops” -@DrTedros\n\n-Countries must take a comprehensive, all-government approach	Global Health Strategies	GHS	87218	true	2110	4134
Fri Mar 06 05:14:57 +0000 2020	1235795983503630336	me washing my hands: [bye sharona voice] die corona	giabuchi	jaboukie	720105	false	2908	26369
Fri Mar 06 13:57:41 +0000 2020	1235927534308556802	\"RIP Grandpa can we get 30 gifted subs?\" https://t.co/6DSZvMbfb7	Cryptic	CrypticNoOne	263007	false	1219	5757
Fri Mar 06 00:28:54 +0000 2020	1235723999897882624	WTAF?!?! A Man at Dartmouth with symptoms of #COVID19 was asked to self quarantine while waiting for test results. He decided he was fine and went to a party. Results came back positive the next day. Now another has it. Why are so many treating this as a joke? \n#CoronaVirusUSA	🎀𝓜𝓻𝓼. 𝓢𝓪𝓼𝓼𝔂 𝓑𝓲𝓷𝓴𝓈♈️❤️♊️	Mrs_Binks2U	19173	false	2323	5258
Thu Mar 05 17:31:11 +0000 2020	1235618874621558791	What works in stopping the spread of Coronavirus:\n1. Wash your hands for at least 20 seconds\n2. Cough and sneeze into your elbow\n3. Stay home if you're sick\n\nWhat doesn't work:\n1. Racism https://t.co/wBrkkBe7yP	MTA	MTA	1319392	true	16722	37755
Fri Mar 06 01:47:18 +0000 2020	1235743728247037952	Here is my public service announcement: If @realDonaldTrump says or tweets something in conflict with what doctors and experts have said about the #CoronavirusOutbreak, trust the doctors and experts. Your life and that of your family and friends may be at stake. https://t.co/JSBkJNzgFp	Ted Lieu	tedlieu	1298716	true	4080	10471
Wed Mar 04 19:09:02 +0000 2020	1235281112684843009	the scariest thing about COVID-19 is that it looks like a JIRA ticket	Molly “putting the ‘viral’ in ‘viral’” Waggett	mollywaggett	982	false	12944	36274
Fri Mar 06 04:58:30 +0000 2020	1235791843926761475	Vietnam was the first country to fully contain SARS and COVID-19 (with no deaths) and developed a quick-test kit in one month that the WHO says should have taken four years. WHO is now consulting with Vietnam to get help for the global crisis. Of course this isn't in our news.	Emerican Johnson - Cornpop Ambassador to Vietnam	EmericanJohnson	20563	false	75461	284929
Tue Mar 03 07:46:49 +0000 2020	1234747040669716482	MORE PEOPLE DIE FROM THE REGULAR FUCKING FLU EVERY YEAR THAN THE NUMBER OF PEOPLE WHO HAVE DIED FROM THE CORONA VIRUS JUST WASH YOUR HANDS COVER YOUR MOUTH WHEN COUGHING TAKE YOUR FUCKING VITAMINS AND STOP BEING RACIST TO EVERY ASIAN PERSON YOU SEE YOU FUCK HEADS	lauren	adazzlinhaze	2118	false	118800	438115
Thu Mar 05 23:49:32 +0000 2020	1235714090057830402	Translation - A 60 year old women caught a cold and is fine. https://t.co/5JzHazRbkD	Dave Portnoy	stoolpresidente	1303592	false	149	531
Thu Mar 05 20:53:51 +0000 2020	1235669879027576833	It’s corona time https://t.co/DUYHFUcq7n	Helena Halpern	HelenaHalpern3	124	false	2261	8053
Thu Mar 05 10:05:06 +0000 2020	1235506614272241664	Don’t die of #Coronavirus without seeing this first, it’s the finest clip you’ll watch this year. \n#Covid_19 #ThursdayThoughts #ThursdayMotivation #Coronvirus\nhttps://t.co/e8cYSW7tht	Brendan May	bmay	9055	false	7281	21093
Fri Mar 06 21:59:37 +0000 2020	1236048815754326016	CONTINUED LACK OF #COVIDー19 TESTING IS A DERELICTION OF DUTY BY @realDonaldTrump. He knew since Jan about the #coronavirus. \n\nWhat is particularly shameful is @POTUS is using the artificially deflated numbers due to lack of testing to say the virus has been stopped. It has not. https://t.co/G1TVgZ2NPS	Ted Lieu	tedlieu	1298716	true	3635	6052
Wed Mar 04 23:31:26 +0000 2020	1235347146850914306	if i got corona i wouldn’t be that mad tbh. quarantine would give me a lot of time to catch up on shows and stuff, read, write a bunch and if i’m lucky, die	giabuchi	jaboukie	720105	false	26148	158000
Sun Mar 01 22:33:16 +0000 2020	1234245348572487682	this is the BEST set of info I’ve found on corona virus and it’s worth watching the full 10mins https://t.co/oTNt5Cxg8j	MARLEY 💡	GirlNamedMarley	3715	false	206397	413443
Fri Mar 06 02:31:45 +0000 2020	1235754913264779270	Normal sick ppl vs people with Corona virus #CoronaVirusChallenge https://t.co/UPeAkvZnNe	vusi	Sncane1Vusi	44	false	1889	10158
Fri Mar 06 06:17:55 +0000 2020	1235811829751799810	The virus of communal hatred is deadlier than Corona virus!	Umar Khalid	UmarKhalidJNU	587277	true	1944	11357
Fri Mar 06 04:34:58 +0000 2020	1235785921318072320	Attempt by @realdonaldtrump to minimize #Coronavirus has not aged well. According to @nytimes, there are over 215 cases &amp; 14 deaths, including 56 new cases today. Due to lack of testing by Administration, we still don’t know extent of the virus spread.\n\nhttps://t.co/HE1xjD8UuG https://t.co/EB9LpFjTFy	Ted Lieu	tedlieu	1298716	true	26572	139492
Thu Mar 05 17:26:41 +0000 2020	1235617743161815041	Corona Virus is Temporary. House music is forever🤙	MATRODA	matrodamusic	6862	true	2546	7819
Fri Mar 06 14:52:15 +0000 2020	1235941267047174150	Denyin’ tests to coronavirus victims to help your approval numbers should be considered attempted murder. https://t.co/eTzEizz8O7	Tea Pain	TeaPainUSA	574234	false	1894	4038
Fri Mar 06 05:38:24 +0000 2020	1235801885354758144	Coronovirus #COVID19 is cancelled! 🦠 https://t.co/Ei73KQF86V	Mikey Bustos	MikeyBustos	101855	true	3079	7134
Fri Mar 06 22:47:02 +0000 2020	1236060750210387970	Y’all tweeting about corona but not corinthians smh	Desus Nice	desusnice	985794	true	6094	29801
Wed Mar 04 23:44:30 +0000 2020	1235350438658134019	The whole entire world: Corona Virus is dangerous.\n\nJamaicans: https://t.co/mhYcodvEJ4	Tyheim Gain 🇯🇲	gainbos	146	false	4976	11612
Fri Mar 06 10:57:22 +0000 2020	1235882155357728771	“That’s the coffin there as you can see”\n\nhttps://t.co/fhHr2ktymh https://t.co/Sf3ajQn6vY	Stretchy	Stretchy99	5688	false	1219	5757
Fri Mar 06 23:28:52 +0000 2020	1236071277955252226	Like an invasion of hostile space aliens, COVID-19 Is an enemy of the human species that won’t negotiate. It cares not of your nationality, ideology, politics, or religion. This enemy of us all requires a global effort to combat, guided by science and not by magical thinking. https://t.co/ir50k21Fbd	Neil deGrasse Tyson	neiltyson	13709515	true	9802	47001
Fri Mar 06 16:32:03 +0000 2020	1235966384053485568	Its Friday motherfuckers, you're showing up with a nut sack filled with Corona juice and a breathing mask.....	Joey CoCo Diaz	madflavor	656722	true	1934	6611
Thu Mar 05 15:23:48 +0000 2020	1235586819795947521	#VIDEO: The circling area around Holy Kaaba at the Holy Mosque in #Makkah was emptied of people temporarily in order to clean and sterilize it, due to #Coronavirus fears and to insure the safety of pilgrims. https://t.co/8CivSYbS29	Saudi Gazette	Saudi_Gazette	131107	true	3374	4528
Thu Mar 05 11:04:08 +0000 2020	1235521471587299329	DOH IS OFFICIALLY ON TIKTOK!🎼\n\nLearn protective measures against COVID-19 in this TikTok video! Join the #covidance challenge!\n\nFollow DOH's official tiktok account at ID:dohgovph 🤟 https://t.co/YKjoD4RONc	Department of Health	DOHgovph	573565	true	5914	23519
Thu Mar 05 23:07:12 +0000 2020	1235703439688175618	⚠️A nurse—exposed to #coronavirus and SICK in quarantine—hammers @CDCgov for initially REFUSING and then delaying #COVID19 testing.\n\n“What a ridiculous and uneducated response...it’s a public health emergency.”\n\nh/t @Iam_BrookeSmith @NationalNurses\nhttps://t.co/DXvzVzYfLs	Dr. Dena Grayson	DrDenaGrayson	296159	true	2339	3921
Fri Mar 06 12:56:49 +0000 2020	1235912217943355392	As of March 6th 3PM KST, #BTSARMY donated approx.  505,500,000 won for COVID-19 relief in 9 days!!\n\n@BTS_twt 💜💜💜💜💜💜💜 https://t.co/jbJvfPOaJR https://t.co/uHoZHtDn1S	아미살롱 ᴀʀᴍʏ sᴀʟᴏɴ	BTSARMY_Salon	178830	false	845	1472
Fri Mar 06 01:14:19 +0000 2020	1235735428872974340	President Trump could create a cure for COVID-19 and we'd hear \"not my cure\" from the TDS crowd.\n\nThey say we're a cult, when in fact we're family. \n\nTeam Trump is a dynasty and this dynasty is going to get him re-elected. #Landslide2020	Trump's Black Grandson	MrMichaelBurkes	139401	false	1574	3653
Fri Mar 06 02:19:10 +0000 2020	1235751746107879424	After @realDonaldTrump and cronies downplayed the #CoronavirusOutbreak, Pence now admits there aren't enough #coronavirus test kits.\n\nExperts (including me) saw this coming for weeks and called for point-of-care #COVID19 tests.\n\nTheir incompetence will cost lives.🤬\n\n@thespybrief https://t.co/hFD1eJMoSh	Dr. Dena Grayson	DrDenaGrayson	296159	true	385	570
Thu Mar 05 20:19:46 +0000 2020	1235661301835235328	#HongKongers decided not to listen to their own government for good reasons and decided to wear masks to protect themselves. #HongKong had the first case of #coronavirus way earlier than most of the countries on this list and had seen nearly little to no increase in cases since. https://t.co/W1ijX3WhXJ	Fight For Freedom. Stand With Hong Kong.	Stand_with_HK	118088	false	1587	2658
Fri Mar 06 04:06:30 +0000 2020	1235778760932196357	So there is local transmission. Please wash your hands. Please don't cough or sneeze on people. https://t.co/hpstUSkdDC	Jai Cabajar	jaicabajar	88814	false	608	1504
Thu Mar 05 03:29:59 +0000 2020	1235407182168023040	Kerala is the only state in India which successfully stopped 3 deadly virus, Corona, Nipah and BJP.	St. Sinner	retheeshraj10	23533	false	4735	22770
Thu Mar 05 21:21:43 +0000 2020	1235676894026231812	This latest report of SARS-like lung damage is consistent with prior clinical reports of #coronavirus cases from #China. At least 1 patient who survived #COVID19 later received a lung transplant due to permanent fibrosis (\"scarring\") of his lungs.\n\nhttps://t.co/CvxaNJ1edV	Dr. Dena Grayson	DrDenaGrayson	296159	true	2373	2986
Tue Mar 03 08:23:13 +0000 2020	1234756199335133184	My bihun sup ain't perfect without sambal hitam🤧🤧 https://t.co/7iajDnK4Gf	Dzul Muqry	muqryyy	840	false	694	1202
Fri Mar 06 00:02:05 +0000 2020	1235717251753369600	Donations to the US Government are handled by a specific office at the U.S. Treasury; you don’t send  a check to an “Office of the Assistant Secretary for Health” — see https://t.co/haRP4i1hQG https://t.co/c7Pgv6SJJZ	Steven A. Cash: Proud Alum- “The Steady State”	cashsteven1	3490	false	13135	38613
Fri Mar 06 15:26:29 +0000 2020	1235949880952094720	So here’s a question for today: if you are a doctor in the Seattle area, can you, as of today, order a COVID-19 test for any patient you think should be tested? Curious to hear from actual medical professionals in the area.	Chris Hayes	chrislhayes	2123523	true	1618	8524
Thu Mar 05 23:50:56 +0000 2020	1235714445747179520	whats the coolest way we can say '16 people have been tested' https://t.co/OAgqpZyxg8	henno	jrhennessy	30498	true	263	769
Thu Mar 05 23:51:50 +0000 2020	1235714668833828864	This #coronavirus emergency response package gives our government the resources it needs to confront this public health crisis – without stealing a dime from other critical initiatives. With my signature, it goes to the President’s desk. https://t.co/stxLFdcdcj	Nancy Pelosi	SpeakerPelosi	4546004	true	1625	7666
Thu Mar 05 12:38:38 +0000 2020	1235545254347984897	Virus needs Us to travel. Let us \"Beat The Virus\" with Conscious and Responsible action. Do not allow Virus to dislocate and disrupt your lives and that of the Nation. - Sg #CoronaVirus	Sadhguru	SadhguruJV	2803764	true	2463	6171
Fri Mar 06 12:53:56 +0000 2020	1235911492932956160	Nero's fiddling again. As people die &amp; his administration fumbles the COVID-19 response, DONALD TRUMP IS TAKING ANOTHER TAXPAYER-FUNDED VACATION TO HIS PRIVATE LUXURY RESORT. I'm really trying hard to comply with a social media policy that surely bans cursing out a corrupt POTUS. https://t.co/tZlknWKkmt	Walter Shaub	waltshaub	492446	true	227	378
Fri Mar 06 04:43:23 +0000 2020	1235788042889318400	Well, we called it here first, didn't we? Or at least among the first... This would be good news. https://t.co/Phb1hqoWqM	Sharyl Attkisson🕵️‍♂️	SharylAttkisson	287180	true	4842	8988
Fri Mar 06 08:10:52 +0000 2020	1235840256831709184	#Taiwan’s ability to contain the #COVID19 outbreak is a tribute to our unity &amp; resilience. It also speaks to the collaboration between our government, people, &amp; the many private businesses that have ramped up production to protect public health &amp; make the impossible possible: https://t.co/nzAzrDyoZf	蔡英文 Tsai Ing-wen	iingwen	1094301	true	1717	7110
Fri Mar 06 07:29:25 +0000 2020	1235829825706680322	Dear @StateDept: A reminder that last week in @HouseForeign Affairs Committee, @SecPompeo refused 6 times to deny that #coronavirus is a hoax. \n\nhttps://t.co/3kiwPLsYcj https://t.co/FttSF7aEzc	Ted Lieu	tedlieu	1298716	true	88	152
Fri Mar 06 16:22:44 +0000 2020	1235964038242340866	There's something strange going on with Turkey. It is refusing to give evidence about the corona virus to WHO. There are rumors that the problem is almost like with IRAN. Some cases are reported on Turkish airlines. They don't give evidence as TA are on the verge of bankruptcy https://t.co/lV5A5ESFzX	Con/nos Christofides	neokyma13	5133	false	1096	1439
Thu Mar 05 15:08:35 +0000 2020	1235582989511213056	Japan: close schools\nItaly: close schools and football games\nChina: shut everything down \nOlympics; may cancel\n\nTrump: Coronavirus is a hoax, my hunch is experts are wrong, and you should go to work and school. \n\n#TrumpVirus #COVID19 #Coronvirus	Not Bill Murray	StayWonked	37238	false	971	2741
Thu Mar 05 15:21:42 +0000 2020	1235586291200389120	Don't interrupt! Blaming🇺🇸4 #coronaviruschina will enable us 2 unite🌐against the New Evil Empire🇨🇳4 its coverup. This pandemic has been killing not only Chinese people but also people throughout🌐. Wuhan victims cry out fake as Vice-Premier 孙春兰 visits. https://t.co/oIz1I3yPoz https://t.co/7mTClJL1cq	Solomon Yue	SolomonYue	146439	false	97	230
Fri Mar 06 21:04:05 +0000 2020	1236034841860136960	Dear #Patriots,\n\nWho else finds it strange that the #FakeNewsMedia continues to spew this #coronavirus scare &amp; daily gives us the death tolls from this illness...\n\nwhen they could care less about how many deaths occur every minute from abortions??	💘Larisse💘LOVES GOD the NRA & USA!💘	loves_nra	56403	false	705	990
Fri Mar 06 17:00:04 +0000 2020	1235973434095669254	6 Mar 20 | 7pm GMT+2\n# of confirmed #COVID19 cases in the Region \n🇦🇫Afghanistan 1\n🇧🇭Bahrain 56\n🇪🇬Egypt 15\n🇮🇷IR Iran 4747 incl 124 deaths\n🇮🇶Iraq 38 incl 2 deaths \n🇯🇴Jordan 1\n🇰🇼Kuwait 58\n🇱🇧Lebanon 16\n🇲🇦Morocco 2\n🇴🇲Oman 16\n🇵🇸OPT 7\n🇵🇰Pakistan 6\n🇶🇦Qatar 11\n🇹🇳Tunisia 1\n🇸🇦KSA 5\n🇦🇪UAE 29 https://t.co/LMjICMWAgO	WHO EMRO	WHOEMRO	204310	true	375	523
Fri Mar 06 21:11:33 +0000 2020	1236036720656650240	Trump campaign sues CNN over ‘false and defamatory’ 'Russia Russia' statements, seeks millions in damages. \n\nFake News Medias are worse than #coronavirus.\nEnemy of the People!\n\nTHE GREAT AWAKENING.\nYou are the news now.\nHandle w/ care.\nQ\n#QAnon\n#Trump2020 #KAG \n#KAG2020 #WWG1WGA https://t.co/yWiMqKmSUx	Wyn	Wyn1745	56446	false	478	594
Fri Mar 06 13:33:12 +0000 2020	1235921373991546882	Three more Iranian officials reportedly dead from #COVID19. Either being a politician makes you extra-susceptible to coronavirus, or the prevalence of the disease is orders of magnitude higher than the government admits: https://t.co/OJGsWY74F1	Graeme Wood	gcaw	34244	true	168	4855
Fri Mar 06 14:41:52 +0000 2020	1235938655249870848	@realDonaldTrump Donald Trump canceled his trip to CDC in Atlanta because one person allegedly had #coronavirus?? #hypocrite https://t.co/sCsDU1ffum	Jules Morgan	glamelegance	38709	false	230	903
Fri Mar 06 14:32:58 +0000 2020	1235936415516700675	That makes you wonder. Why would you cancel a visit if it's  only a hoax, or worse a flu? #GermaphobeTrump has 2 standards. Everyone who is infected with COVID-19 can still  go to work, unless he is the  Bonespurs in Chief \n https://t.co/G75j8PLiiX	Paul van der Meer	Paul_VanDerMeer	36360	false	204	376
Thu Mar 05 13:50:49 +0000 2020	1235563421459976193	WARNING ⚠️: This man is the KING of the collusion hoax empire. Trust nothing he says or writes. He’s pure disinformation. 👇🏻👇🏻👇🏻 https://t.co/pnoOOOLpDk	Dan Bongino	dbongino	1677714	true	492	2537
Fri Mar 06 12:43:05 +0000 2020	1235908760620748800	Media is bombarding us with queries about fake cases. I will be the one who will know first. I request you desist from fake news #Coronavirus https://t.co/p8Q5HlLj4j	Dr Zweli Mkhize	DrZweliMkhize	267902	true	256	504
Fri Mar 06 12:16:16 +0000 2020	1235902012375674881	New York AG Warns Televangelist #JimBakker To Stop Selling FAKE #CORONAVIRUS CURE\n\n#LisaLandau, chief of the AG’s Health Care Bureau, sent a cease and desist letter to Bakker on Thursday threatening legal action\n\n#MOG☘️\n#BlueWave2020\n\n#MAGA\n#Christians https://t.co/y1iWhZWlsI	Michael O'Grady	mog7546	44159	false	186	197
Fri Mar 06 06:39:30 +0000 2020	1235817262847635457	Before the Corona Virus reached South Africa, Trevor Noah was on the daily show making fun of the fact that we were gonna die because of China and their fake things . Some American got offended that he's making fun of such a serious situation and he was like	NKABINDE 🥇	sya_nkabinde	103864	false	168	645
Tue Mar 03 22:11:32 +0000 2020	1234964653014384644	Since this will never get reported by the media, I wanted to share a copy of this check. @realDonaldTrump is once again donating his salary back to the United States Government  — This quarter, it will be donated to @HHSGov to confront, contain, and combat #Coronavirus. 🇺🇸🇺🇸 https://t.co/hVZsm6z1zu	Eric Trump	EricTrump	3209070	true	21827	63912
Tue Mar 03 15:55:11 +0000 2020	1234869939720216578	Thanks, #MichaelBloomberg. Here’s a handy little (unintentional) demo on the way to spread #coronavirus by the most clueless person in America: touch community food as much as you can with your saliva-soaked fingers.  #MiniMikeBloomberg #DroolingBloomberg https://t.co/92DlpcXKlR	James Woods	RealJamesWoods	2356073	true	21057	49829
Tue Mar 03 16:07:53 +0000 2020	1234873136304267267	Folks, when you say \"The corona virus isn't a big deal, it only kills the disabled, elderly, chornically-ill, and immunocompromised,\" the implication is that those people are expendable.\n\nPlease be more careful.	Deaf Men Tell Good Tales	hayxsmith	11971	false	18118	73031
Wed Mar 04 05:15:15 +0000 2020	1235071285027147776	Just 1 case of Corona Virus in India and  people are crazy  for masks!!\nDaily 400 people die in road crashes &amp; still no craze for Helmets🤔\n\n#safetysaves \nbe it virus or road crashes!	Pankaj Nain IPS	ipspankajnain	69771	true	16069	53755
Tue Mar 03 18:38:47 +0000 2020	1234911110861594624	President @realDonaldTrump made a commitment to donate his salary while in office. Honoring that promise and to further protect the American people, he is donating his 2019 Q4 salary to @HHSGov to support the efforts being undertaken to confront, contain, and combat #Coronavirus. https://t.co/R6KUQmBRl1	Kayleigh McEnany	PressSec	4424446	true	13135	38613
Tue Mar 03 03:42:09 +0000 2020	1234685467682979840	I live in Seattle, I have all symptoms of COVID-19 and have a history of chronic bronchitis. \n\nSince I work in a physical therapy clinic with many 65+ patients and those with chronic illnesses, I decided to be responsible and go to get tested. This is how that went.	sketchy lady	into_the_brush	9321	false	123816	321253
Wed Mar 04 02:10:50 +0000 2020	1235024875279933440	my dad said \"why don't they just cure corona virus\" and i told him it reminded me of this home movies clip https://t.co/N22rcuaCjL	maddie ✨ マディ	othatsraspberry	12694	false	13752	50421
Wed Mar 04 06:03:14 +0000 2020	1235083359501430789	Experts across the world have advised to reduce mass gatherings to avoid the spread of COVID-19 Novel Coronavirus. Hence, this year I have decided not to participate in any Holi Milan programme.	Narendra Modi	narendramodi	55912748	true	18552	103374
Wed Mar 04 15:03:12 +0000 2020	1235219248903073800	Prime Minister of Israel Benjamin Netanyahu @netanyahu encourages Israelis to adopt the Indian way of greeting #Namaste at a press conference to mitigate the spread of #coronavirus https://t.co/gtSKzBDjl4	India in Israel	indemtel	18705	true	10912	43123
Tue Mar 03 23:10:13 +0000 2020	1234979421464879105	Dear @realDonaldTrump: You knew about #Covid_19 in January. It is March and your Administration still does not have enough test kits. That is unconscionable and a dereliction of duty.\n\nStop minimizing the #CoronaOutbreak and start leading. Lives are at stake. https://t.co/vPFePNQbVQ	Ted Lieu	tedlieu	1298716	true	1095	1722
Wed Mar 04 12:47:18 +0000 2020	1235185048078278657	Safety always comes first. Do not panic and stay safe.\n#CoronaAlert https://t.co/kb0TplHYLV	Mahesh Babu	urstrulyMahesh	9507274	true	7849	33671
